CMT,2,2013-12-21 00:33:48,2013-12-21 01:01:55,1687,1,-73.782448,40.644428,-73.954758,40.786674,JFK T4,40,wiawFtriaMmCyI]g@[Oc@Ie@HwAz@c@NURq@jASbAQfB?nATrAvFzPhA~DDXLtABnJ@tJXbNXjJ@hFCnAKpAi@fEi@jCs@bCuBpEg@v@mCdD_H~G}CnC}BfBwEfDoFdDuCzAaA`@iDfAiDj@mDTmDAkCQcAOiCi@cDgAeBy@sBmA_As@q@i@s@aAs@qASg@Qi@i@wBi@kAUc@a@k@eAeAw@e@qAe@yAYyF]cBSqFgAmFo@sF[oEIaGCmELsCXeDn@gAR}JrDyGdC{_@tN{MfFwGrCoZtNgPrHuFfCcD`ByCdBkB`AmFfCiJ`EoBn@wHrCcItCwFxBeEnB{LfGeAf@{BvAgCnBeCdCuAfBuAhB_BvBq@t@gD`Ca@TSZWN_DpBwAnA{CfDqArBcAbCc@|Bc@fDy@tF[tAWv@mAfCuAfBcDhD{DrDeFhEiE|CsBvAwGpDkDxA{DlAgC~@iD~AuDxBuBvAgBvA}CxCqCvC_FjF_Av@}AlAwBpAwCrAeDjAgDn@mAN_Jf@aIv@g@HaANyCb@yGzAqBf@iDjAOBaAVkDxAaC`AeChAeE`CqBnAkFvD_EbCaElBoIlDOFiAb@wA^aBViAFgA@mAGoC[gBQeC@w@JQBeBl@sAt@]Ry@p@s@|@aA~AKX}@pCw@dEe@zAk@rC_AxCeA|B}@xAcApAaA`AmBxAgIfG}EnDeFlE_IpIkFrH{D|GA@aCdF_BnFm@rDe@`FInD@tEXpGP|Ah@vDpAhFz@fCvDtIxDzIv@pBfC|HtAvFhBrJF^^jC`AtJT|DD~BIlFc@tFgAnMy@dLwAlPEd@iAxLUpBaBnK_@hCOpBElBOrBo@zE_@`FUbFqB|USxA_@vAo@tAgCtDcFzHwGbK_AjAu@v@uC~BqBtAaObK_Ap@qOrKwLvIoAp@oA^w@L{@FaCI{Bk@k@UoA{@oEyD}AqAgAaAoDsCmE{DuJsIs@{@i@i@iAmAqB}BcLiMqBeCe@[e@Mc@Ag@H_@P[^[t@I|@C~@SvBWrA_@`BmApCcAjCgDpMiInWm@xBAZDx@Xl@f@^`@F^Cb@UTYXq@lAoDd@o@b@]r@SdIe@rCDnAJ|Bb@lAf@hAt@l@b@h@j@~@fBzGfOxFnJd@n@vAzA`DbCpBrAbAh@zAh@`F`BvAr@tGnF~A|Ab@l@lAnC@j@|CzHj@dA~@nAtBdBu@bCE`@q@tBQj@{@vDaBdFi@hAoFtPmCrItBtANN_CnHKZ
VTS,1,2013-12-21 00:53:00,2013-12-21 01:17:00,1440,1,-73.782372,40.644829,-73.992638,40.702362,JFK T4,64,mmawF|riaMWkBAg@Cw@OoA]oAI_@W[SIOCQBw@d@sA`Ae@x@a@rBOxB@t@Hn@vEtNhBzFRnAN~ACrABzHFpNb@xOLbFA|CSbD[dC]pBk@~B{A|Dg@`Ao@dAcAvA_EjEuGhGaBtAsDpCyFvDmFvCi@VyCfAiDt@kD^oDDuAEwAK_@CcC_@cCq@gDqAw@a@wBsA{AmAsAoBq@_Bq@mCs@}A}@mAcA_As@a@gA_@_@IeBW}F]wAUmCm@oCa@}Eg@aEQcGK_EAmELsCXgCd@_APwA`@wO~FuZbLkWzJiH|CsJzEoQhIkM|FmFhCqH~DoBdAsHlD}EtB}@VeKvD_IpCaC|@_GhC_EpBgDbBoCvAwC~A_BjA{BlB}A`BgF~GuA|AiCjBu@`@cBp@yAz@aBpA_BvA{@p@mAr@k@TqA`@sAPY@gB@_AMkGc@cAAsADu@JwA\y@ZaG~CgBbAeAx@sBhBw@x@{AlBuBjDoCvE}@lAk@j@sAdAmCrAyPhH_PxGsAl@iC`A{Bf@qANwJ\kDNcAJaFv@aH|Ai@LQCmAN}@D_@Ew@Ww@m@}@{@e@Kc@@MBSFe@b@MRMd@Gn@@b@Hp@Nb@FPvAtDpDvIrChH^d@tBtFfCtGTl@^bAhD~InBvFlAdExA|FdAxFz@dHZtD\|Ch@nDl@vCjAtFXxA`CrLdBhIrB|Jv@fEhD~NPt@n@tC~BrKNx@lEnTxBlKvAfF`CdI\fBVnB^pFDbBf@tMLnBp@|Et@xCj@fBtAxCbC~ErAzC~@xCh@nC\zCRfEAlE}@|SqAh[Ez@Mx@Iz@Y~B[bB_ApDgA|Cm@rA}@~Aw@|AmBhE{A`Da@xA{AlEe@fBc@`CwApJw@jE}CpPe@fBk@fBg@nAi@x@g@NSNa@\gAx@gAv@yAfA_@b@Yh@Wp@Mt@I|@A~@@p@LbA^bBn@|Ax@rA`AfAdA`AjAt@rAv@z@^hGjDdF`DpAhA|B|Bl@t@nBfCzArBhB~Bt@fAhA`Ch@rAb@|A`@lBRdAT|A|CbRVbA^jAzDxIpBnE`AzAdDhFbC`FbD|GhEhItCvFnBpDbEnHbDnF~B`DrDtE~@lArBxB`@n@~AhBvBvB`Ap@lAn@dA\dBZzAb@lM`G|YnNbLlF^RtEbBlA\bE~@rCd@~@PpA\x@ZdAt@h@h@`AbBVr@T~@\|BBl@ExDEhFIdHcAvs@UbNOrBOz@c@~Au@xAiGbHkHbIaBjBw@lAk@tAc@~AUxAYhDo@tHKjBKvBMh@Q|@Uj@qAjBUj@Cb@Dr@Pr@
VTS,1,2013-12-21 00:54:00,2013-12-21 01:00:00,360,5,-73.790276,40.642834,-73.995674,40.75919,JFK T1,52,gbawFv`kaMpBwAFKd@cAf@iAb@{A^cCJ{A@}@Ui@[W}@[s@QS?qAXu@FYGw@g@c@_@ICO?WNiDrC[JaA^_@Hu@Bk@C_AQWu@G]Ac@@WJ_@T[RQVGV?\HXNb@b@LHXl@f@`BHj@RzBFj@@bF@nHFxGPpGHpCLpEFjFMdDc@|D]pBk@~B{A|Dg@`AsB|C_EjEuGhGuDzC_BjAyFvDeGdDaC~@sA`@sAXuATuANoDJwAAuAGoEk@cCq@_A[iCiAaBaAgCmBsAoB_@y@cAsDs@}A[e@aAiAaAs@eAa@w@SeBW{AIsDUuCk@gCi@_Ee@cBOmBIsEOcCC_EAmELsCXgCd@_APwA`@wBt@mNjFqG`Cyd@hQyF|BqJnEaHhDyLvFkLjFkDbBoB|@_FlCgCtAeD~AeLdF}@VyBz@kNbF_Bh@aC|@_GhCk@ZwFpC_FdCkCxA_BjA{BlB{@z@iAtAyBrCyBvCa@`@iCjBu@`@}@\yAt@gCjBeCvBwA|@iAf@gAX}ANs@BsAAg@KkCSiAIuAIwBFu@JwA\y@ZoAn@qDnBgBbAeAx@sBhBcBjBgBfCmEvH}@lAk@j@sAdAmCrAuAl@c_@tOmDzAgBf@{B^wCNeL`@iCZ{Cf@oGvAC?MDi@LQCmAN]B_ACw@WKGk@e@Y[c@_@e@Ke@@WFGBe@b@Yp@Ir@?\NbARl@vAtD\z@xGhPXj@RTtBtFlC`Hb@jAxD`KjBnFlAdExA|Fr@pDj@rD|@nJ\|Ch@nDl@vCjAtFVlAbC~LxEfUv@fE`DlNPn@^bB^dBvBvJNx@dAlFvElUvA`GdCfId@dB\fBVnBPlBPtDh@fOLnBTlBZnB^dBh@hB|@xB`F`KjA`Dj@`Ch@dDV|CFpB@nBKxD{Bpi@SrFQzBWtB_@pBe@pBm@jBs@fBuAnC_I`Om@|Ak@`Bg@hB_@jBaBxKeEdU_@hBg@dBm@`Bq@zA{@zAyFfIuBxCOV}AtCs@dBeAfDq@vCe@zCsAfLmBpPGp@}@rLy@pH_@rDStDGnAObBi@tDeArE_BdFgH~Ty@dEyCrWKjCHlCZnE@r@?jAI~DDpFCpC{@bIm@jF_@bCUtAk@`CoA`DaB|CwWz_@mA`C_AhC[vAQpAA^?dALfAd@vAn@pAl@t@bG|DZXb@l@Pz@Br@EbBQ|@Ur@ABYv@?h@IVsAlEQbA?ZFZ`@n@fAt@r@j@|BlBaAxCwGvSeGjR}GjTsBfGcDjKiLp^_EhMo@lB_G{DeG{DqCiBgGaE
CMT,2,2013-12-21 00:30:46,2013-12-21 01:01:58,1871,1,-73.782349,40.6446,-74.015923,40.70639,JFK T4,52,_lawFxriaM[uBc@oB[q@]oAI_@QUYOa@?{BtAe@n@k@rBSdCB|A`BpFtCtI|ArFLbAFjB?tPXjPHpCLpEFjFMdDc@|DiApF{A|Dg@`AsB|C_EjEuGhGuDzCyIbGeGdDaC~@gDz@kDd@oDJmDIoEk@cEmAiCiAaBaAgCmBsAoB_@y@cAsDoAcCaAiAaAs@eAa@w@SaEa@sDUuCk@gCi@_Ee@qEYsEOcCCmKJ{G~@_APoEvA_WlJyd@hQyF|BqJnEaHhDyLvFkLjFkDbBoIjEmHtDeLdFwDrAmUjIkHdDwFpC_FdCkCxA_BjA{BlB{@z@iAtAyBrCyBvCkDlCmEtBgCjBeCvBwA|@iAf@gAX}ANgC@}Fi@uAIwBFmCh@iCjAyGrDyDbDcBjBgBfCmEvHiBxBsAdAmCrAuAl@c_@tOmDzAgBf@{B^wCNeL`@iCZoL~BMD{@HkBR_ACcA_@eAaAc@_@e@Ke@@WFm@f@Yp@IpANbAhC~GrHtQRTtBtFlC`Hb@jAxD`KjBnFlAdExA|Fr@pDj@rD|@nJ\|CvAfIbBbI|Ifc@v@fE`DlNPn@^bBfDvO|Gz\vA`GdCfIbAlEh@|Ez@|Tb@|Ez@tEfBbF`F`KjA`Dj@`Ch@dDV|CH`FKxD{Bpi@SrFQzBw@fFsA|EiCvF_I`Om@|AsAjEaCdOeFnXuAfEmBvDoJ`NmBlDs@dBeAfDq@vCe@zCsAfLmBpPeAdNy@pHs@hJWrDi@tDeArE_BdFgH~Ty@dEyCrWKjCHlCZnE@r@IjGDpFCpC{@bIm@jF_@bCaAvEoA`DaB|CwWz_@mA`C_AhC[vASpB?dALfAd@vAn@pAl@t@bG|D~@fAPz@Br@EbBQ|@Ur@ABYv@?h@IVsAlEQbAFv@`@n@zB`BtByGfBjAzGrE`DtBtA|@Po@lCyIp@kBjDyKDMZBxANbARlCdAtB|@jErCjAh@tAV`ADrAKvOkCnEs@zAg@dAm@bAcA~AuBlAoAjAu@fA_@x@Kr@CfBFbF\lATpDtAhNrHhChApCj@lQfA|BTnCf@lCv@bGfCrDzAjL`Fv@h@xAbBt@tAh@~A\hBRnCf@pPf@jMlAjUdApNtC~_@\rCbAxDx@bBP\~@rB|DnJtCbGdDbGP\hDdGbAjBbFlJnCtFd@vB`BlLZrCDfCGvAOdAa@rAS\s@hAeAx@e@V_GbBeDt@a@@a@AwEsAsA[u@[f@aD@GfCl@jD~@BrAFhA]FgCo@mCm@
VTS,1,2013-12-21 01:29:00,2013-12-21 01:43:00,840,1,-73.865585,40.771053,-73.889458,40.752296,LGA C,6,uazwFj{yaMq@jAAP?b@D^V\r@x@ZTXLVATQl@{@vBiEHQREF?PFHP@XEXIZc@v@Wb@EVo@dAkBhDsAjC_AzBs@xBm@dCe@nCSnB[zEO|AKtBAv@HTBTL`Ap@nDHNP|Ah@vDp@rC^tAz@fC`AdCtBnExDzIv@pBfC|HtAvFjA`G\pBF^^jCTdB@x@?VXpELvC@hAYzFAv@DdATdAPj@`@p@HHr@^t@TbDt@lA`@d@^t@t@\h@x@pAf@h@d@`@pExC|BrAdHnEbF`DnAj@|@Z~@P|APbAAtAKtAYpAe@`@Sp@U^WrAw@zAy@BCNIbFqCnAk@b@Kv@MzBWrBMFHL@fAIr@Sh@QnBo@vAe@J[XcADM\mAVk@QeASaDw@cPy@}OC[uKlAeEb@
VTS,1,2013-12-21 01:16:00,2013-12-21 01:43:00,1620,3,-73.783524,40.648651,-73.978394,40.680443,JFK T7,52,aebwF~yiaMAb@Dl@Dv@C^DzAH~@Md@KLMB_@Dq@BuAAKBKDEBi@AmA@gBNc@Li@LeBf@eC`AkDnBaBrA]^a@l@a@r@Sl@kApDu@pBqB~FaAxB{@nAq@t@e@`@c@\o@Zc@Pu@Nq@FeAAi@Ek@Mi@Q_Bo@cA]oFwB{CoA?GAEIE_Ag@k@i@k@y@e@mAeB}Ge@sAYo@c@o@e@g@YOo@Ue@Ei@Dg@Na@\UZQh@Mt@Gx@Kf@BZPbG?fBMhBa@lB[v@_@r@o@dAe@bA]bA]`BIpAAt@LfKJfGD~DHZKvKOdLWvVMdIKzLAlHHbCTlCZ~B`@pBx@xD~@jDr@nDx@vETbCDnE@jCKtIAD]bQe@zRO`ESbEYfEMxAQpA_@`CiCnM_@~AKXeCbMyAvHCLON{B`L_B`IcBdI}A~FSn@iAnDoAnEgCxKoI`b@q@rCUn@u@`BYz@sAhGq@nCY~AKv@[lHM~@WrAgAlE_AlEA\i@jB[dAk@dCqBdJ}@bEa@nCm@jFg@~B[~@k@bAq@l@mEpCm@n@e@v@Wt@S`AEb@GbAA`Cd@`CfCrMbB|IXbBt@nDhAfGjAlGp@tDtAxIjA`JfAbJz@dJl@nJ`@bKRhIHhF?vGI`COvBIdAa@`GQ|FQxJUhHYjMqAbm@u@f[g@rVi@dV_Alc@k@tZk@jUy@na@_@nPcAjIiAnJ}AjMeC`RaC`S{BvQsDxYqAhK^QPB|@T|@V`KlClAn@zBrAcEpNRNg@fB
CMT,1,2013-12-21 01:02:28,2013-12-21 01:26:28,1440,1,-73.782707,40.644619,-73.954788,40.720554,JFK T4,27,mkawFltiaMc@sBIu@E]]qA[q@]oAI_@QUYOa@?{BtAe@n@OZG\Sx@SdCB|AH`@vAnEtCtInA`ELp@LbAFx@?p@C`@@bF@nHFxGPpGHpCLpEFjFMdDc@|D]pBk@~B{A|Dg@`AsB|C_EjEuGhGuDzC_BjAyFvDeGdDaC~@sA`@sAXuATuANoDJwAAuAGoEk@cCq@_A[iCiAaBaAgCmBsAoB_@y@cAsDs@}A[e@aAiAaAs@eAa@w@SeBW{AIsDUuCk@gCi@_Ee@cBOmBIsEOcCC_EAmELsCXgCd@_APwA`@wBt@mNjFqG`Cyd@hQyF|BqJnEaHhDyLvFkLjFkDbBoB|@_FlCgCtAeD~AeLdF}@VyBz@kNbF_Bh@aC|@_GhCk@ZwFpC_FdCkCxA_BjA{BlB{@z@iAtAyBrCyBvCa@`@iCjBu@`@}@\yAt@gCjBeCvBwA|@iAf@gAX}ANs@BsAAg@KkCSiAIuAIwBFu@JwA\y@ZoAn@qDnBgBbAeAx@sBhBcBjBgBfCmEvH}@lAk@j@sAdAmCrAuAl@c_@tOmDzAgBf@{B^wCNeL`@iCZ{Cf@oGvAC?MDi@LQCmAN]B_ACw@WKGk@e@Y[c@_@e@Ke@@WFGBe@b@Yp@Ir@?\NbARl@vAtD\z@xGhPXj@RTtBtFlC`Hb@jAxD`KjBnFlAdExA|Fr@pDj@rD|@nJ\|Ch@nDl@vCjAtFVlAbC~LxEfUv@fE`DlNPn@^bB^dBvBvJNx@dAlFvElUvA`GdCfId@dB\fBVnBPlBPtDh@fOLnBTlBZnB^dBh@hB|@xB`F`KjA`Dj@`Ch@dDV|CFpB@nBKxD{Bpi@KxBEz@Mx@Iz@Kx@i@hD_ApDgA|CcArBeAnBeBzDeBlDi@zAe@~Ao@hBg@bBe@rByBjNwDpS_@hBg@fBi@xAe@dAY\g@NSNa@\c@\iAv@uA`Ae@`@_@b@Yh@Wp@Mt@I|@?pBXrBh@dBt@tA~@pAbA`AdAx@rAv@f@Zz@^~J|FnBnApAhArCvCvAdBrAlBhCdDx@hAdAlBj@tAx@jCz@rEBj@L|@b@~C~A|J`@vBFZTb@lC~FnCdGp@nAbA~A|BhD`EpIjAtCR\fC|Ef@z@vCbFfD|GdA|WiGlL_DbGqByBcBmB
CMT,1,2013-12-21 01:49:18,2013-12-21 02:17:27,1688,1,-73.782227,40.644562,-73.860504,40.822399,JFK T4,60,elawFdriaMYyBMm@_@kAMOOm@Ma@AQW_@CCMKOES?]LgBlAWXUb@Oj@SbAQ|B?x@Dd@Nl@lB`GhCxH|@vCJf@DXLtABn@Aj@AlBBdD@tJDrDJhEFdBNfFHbCBvCApACnAKpAi@fEi@jCs@bCeAbCo@lAg@v@{@jAqAxA_H~G}CnC}BfBwEfDoFdDuCzAuChAuA^sAXuAPuALwAFwABuAEwAIs@GcAOaAOgAYqA_@qAg@eBy@sBmA_As@q@i@s@aAs@qASg@Qi@i@wBi@kAUc@a@k@eAeAw@e@qAe@yAYwAKaDQcBS}Co@cB[}Ek@iBOiCKoEIaGCmELsCXeDn@gAReBj@wGfCyGdCuNnFePdG{MfFwGrCwDdB_GtCwLxFyCtAmK|Ea@NsEvBcD`ByCdBkB`A_Bx@mClAcGlCeBr@oBn@wHrCcItC_AZwD|AeEnBqG`DoFlC{BvAgCnBeCdCkDpE_BvBq@t@e@`@aC~AkAh@_@N_Bz@cAr@uBfBiA~@sA|@sAf@}A^aAFo@@sACc@I{BM]EyAMmACy@@{@FcBZg@PsAj@wAv@mE`Cs@f@uBdBkAlAmAxA{@jAcA`BwBxDo@bA}@lAmAhAsBrAkDxAoRbIcL|EgDrAwBj@eBT{J^iBFoBLaEj@uIjBaCj@yATmAHuA@s@C_@CsAQo@Mu@UcAc@kAq@{BkBIImEyDmAy@eAg@mAa@gAQ_AKg@CwCJaANw@VqAf@_DpBgOfJkAr@c@T]NiBl@sAVkC`@iDZQBcCZoBNgA@cCMyCWeBAcAFaAPgAXqB~@sAf@m@PsAPcADU@y@C[EcBYy@W}BgAgDoBiBeAmBeAgAs@wB{A_B{AyBcCuBwCqA}BQK_BwCiBwDuCyFoA{BoAcBeCqCkAgAwBuAmEkCuPeIuLcFcDeAg@S_AUuCg@uC]yI}@yDe@aCe@IIs@SwAi@kAk@mBgAw@e@}@We@CQAa@Cs@Au@D_@B_AN}Af@kBt@}VjN}@j@mCxAcAr@iFzCuDrBqDxBmF`D}KhGwQrJ_JbFuFxCcLfG{Ar@sAb@}A^y@DgCEeCA_BDqALg@?{BIuCUcAO_GWmDKsD?oDDcKFaEBwAJUG{ADcAHaCJoDVeCJwAGgAYcC}@i@I[?e@PYVUZQ\K^Gd@Ct@@z@Fz@`@jCVvAn@rCV|AJb@P`@@JH|@FpADzA\dFPpBd@dEZxBD`@NVd@`DlAvJt@zHxBd[LhBI^BrAZvIBfD^~EZpEr@WXKlE{A`Cy@ZfEVvDpHcA
VTS,2,2013-12-21 01:19:00,2013-12-21 01:44:00,1500,1,-73.784004,40.64867,-73.983391,40.730259,JFK T7,92,oebwFh}iaMNh@FzAHfARTf@bAd@d@b@VjCv@b@?`@SbAw@v@a@`@A\Hl@b@t@zAf@`BT`BNpBBzHFpNb@xOLbFA|CSbD[dC]pBk@~B{A|Dg@`Ao@dAcAvA_EjEuGhGaBtAsDpCyFvDmFvCi@VyCfAiDt@kD^oDDuAEwAK_@CcC_@cCq@gDqAw@a@wBsA{AmAsAoBq@_Bq@mCs@}A}@mAcA_As@a@gA_@_@IeBW}F]wAUmCm@oCa@}Eg@aEQcGK_EAmELsCXgCd@_APwA`@wO~FuZbLkWzJiH|CsJzEoQhIkM|FmFhCqH~DoBdAsHlD}EtB}@VeKvD_IpCaC|@_GhC_EpBgDbBoCvAwC~A_BjA{BlB}A`BgF~GuA|AiCjBu@`@cBp@yAz@aBpA_BvA{@p@mAr@k@TqA`@sAPY@gB@_AMkGc@cAAsADu@JwA\y@ZaG~CgBbAeAx@sBhBw@x@{AlBuBjDoCvE}@lAk@j@sAdAmCrAyPhH_PxGsAl@iC`A{Bf@qANwJ\kDNcAJaFv@aH|Ai@LQCmAN}@D_@Ew@Ww@m@}@{@e@Kc@@MBSFe@b@MRMd@Gn@@b@Hp@Nb@FPvAtDpDvIrChH^d@tBtFfCtGTl@^bAhD~InBvFlAdExA|FdAxFz@dHZtD\|Ch@nDl@vCjAtFXxA`CrLdBhIrB|Jv@fEhD~NPt@n@tC~BrKNx@lEnTxBlKvAfF`CdI\fBVnB^pFDbBf@tMLnBp@|Et@xCj@fBtAxCbC~ErAzC~@xCh@nC\zCRfEAlE}@|SqAh[OvDSvB]vBa@nBi@jBq@jBs@`ByEzIyDvHm@~Ag@bBc@hB_CdOgEfUc@fBi@`Bo@`Bs@vAyAxB{GpJa@l@sA~BSf@MVe@jAeAfDq@vCe@zCuDd\SdB}@rLy@nH_@tD[vF]pDu@jE}@lD}EjOsBrGc@tAa@jBWxAaAjIyA|MC`@ErABfAPxCPlC@v@KfHD~ECpB{@bICTk@zEs@rEk@`CoA`DaB|CwWz_@mA`Cs@hBSp@SdAQpAA^?dALfA`@nAZp@Xh@j@r@hCbBxBxAZXb@l@Pz@@nBIbA]lAEJYv@?h@IV_BhFEf@?ZFZP\NPfAt@r@j@tByGzCtBhK~GhMhIrH`FfIjFj[tSlEvC~B|AfE}Mo@a@
VTS,2,2013-12-22 00:50:00,2013-12-22 01:23:00,1980,1,-73.776711,40.645351,-73.992378,40.759201,JFK T5,56,qpawF~ohaMk@Ke@@e@Fc@Pg@ZWZc@|@K^Ix@At@Dt@VrAEj@ELc@|@eDxGAZ@Pr@~Az@bChDpJLFHB|AtEXx@nA`ELp@LbAFx@?p@C`@@bF@nHFxGPpGHpCLpEFjFMdDc@|D]pBk@~B{A|Dg@`AsB|C_EjEuGhGuDzC_BjAyFvDeGdDaC~@sA`@sAXuATuANoDJwAAuAGoEk@cCq@_A[iCiAaBaAgCmBsAoB_@y@cAsDs@}A[e@aAiAaAs@eAa@w@SeBW{AIsDUuCk@gCi@_Ee@cBOmBIsEOcCC_EAmELsCXgCd@_APwA`@wBt@mNjFqG`Cyd@hQyF|BqJnEaHhDyLvFkLjFkDbBoB|@_FlCgCtAeD~AeLdF}@VyBz@kNbF_Bh@aC|@_GhCk@ZwFpC_FdCkCxA_BjA{BlB{@z@iAtAyBrCyBvCa@`@iCjBu@`@}@\yAt@gCjBeCvBwA|@iAf@gAX}ANs@BsAAg@KkCSiAIuAIwBFu@JwA\y@ZoAn@qDnBgBbAeAx@sBhBcBjBgBfCmEvH}@lAk@j@sAdAmCrAuAl@c_@tOmDzAgBf@{B^wCNeL`@iCZ{Cf@oGvAC?MDi@LQCmAN]B_ACw@WKGk@e@Y[c@_@e@Ke@@WFGBe@b@Yp@Ir@?\NbARl@vAtD\z@xGhPXj@RTtBtFlC`Hb@jAxD`KjBnFlAdExA|Fr@pDj@rD|@nJ\|Ch@nDl@vCjAtFVlAbC~LxEfUv@fE`DlNPn@^bB^dBvBvJNx@dAlFvElUvA`GdCfId@dB\fBVnBPlBPtDh@fOLnBTlBZnB^dBh@hB|@xB`F`KjA`Dj@`Ch@dDV|CFpB@nBKxD{Bpi@SrFQzBWtB_@pBe@pBm@jBs@fBuAnC_I`Om@|Ak@`Bg@hB_@jBaBxKeEdU_@hBg@dBm@`Bq@zA{@zAyFfIuBxCOV}AtCs@dBeAfDq@vCe@zCsAfLmBpPGp@}@rLy@pH_@rDStDGnAObBi@tDeArE_BdFgH~Ty@dEyCrWKjCHlCZnE@r@?jAI~DDpFCpC{@bIm@jF_@bCUtAk@`CoA`DaB|CwWz_@mA`C_AhC[vAQpAA^?dALfAd@vAn@pAl@t@bG|DZXb@l@Pz@Br@EbBQ|@}@fCaChHANEJOL_@PUd@m@hBwByA{NoJcF`Ps@~BaChHiGtReBnF[`AK\eCcBkFzPoEdNcHtT
CMT,2,2013-12-22 01:04:47,2013-12-22 01:33:47,1740,1,-73.789993,40.646824,-74.010445,40.71973,JFK T8,5,qyawFjbkaMhApDR\PPl@Lj@ONGf@g@h@kAL[B{@EeCEa@QoAm@mBE_@B]P]^KVHP\DzMDhHCb@LdAX|ET~ELzAFfCA|CSbDy@vFk@~B{A|DwAfCcAvA_EjEuGhGaBtAsDpCyFvDmFvCi@VyCfAiDt@kD^oDDmDQ_@CcC_@cCq@gDqAw@a@wBsA{AmAsAoBq@_Bq@mCs@}A}@mAcA_As@a@gA_@eCa@}F]eFcAoCa@}Eg@aEQcGK_EAmELsCXgCd@_APwA`@wO~FuZbLkWzJiH|CsJzEoQhIkM|FmFhCqH~DoBdAsHlD}EtB}@VeKvD_IpCaC|@_GhC_EpBgDbBgHvD_BjA{BlB}A`BgF~GuA|AiCjBu@`@cBp@yAz@aBpA_BvA{@p@mAr@}Bv@mBRgB@_AMkGc@cAAiCPwA\y@ZaG~CgBbAeAx@sBhBw@x@{AlBuBjDoCvEiBxBsAdAmCrAyPhHsRfIiC`A{Bf@qANwJ\oFZaFv@aH|Ai@LQCmAN}@D_@Ew@Ww@m@}@{@e@Kc@@MBSFe@b@MRMd@Gn@@b@Hp@Nb@~AfEpDvIrChH^d@rGxP^bAxGvQlAdExA|FdAxFz@dHx@rIh@nDl@vCjAtFXxA`CrLdBhIrB|Jv@fEhD~NPt@n@tC~BrKNx@fI|`@xElPt@vE^pFDbBt@dQp@|Et@xCj@fBtAxCbC~ErAzC~@xCh@nC\zCRfEAlE}@|SqAh[StBIz@Y~B[bB_ApDgA|Cm@rA}@~Aw@|AmBhE{A`Da@xA{AlEe@fBc@`CwApJw@jE}CpPe@fBsAvDi@x@{@^a@\gAx@gAv@yAfAy@lAWp@Mt@I|@A~@NtB^bBn@|Ax@rA`AfAdA`A~ClBz@^hGjDdF`DpAhA|B|Bl@t@nBfCzArBhB~Bt@fAhA`Ch@rAb@|A`@lBRdAT|A|CbRv@nCzDxIpBnE`AzAdDhFbC`FbD|GhEhIdGhLbEnHbDnF~B`DrDtErDfERVN@RN`Av@rFfDnA`A`@d@x@pA`@dAb@bBPbBf@lKFpCEdAYbBk@|BiGvYi@zCmAdGmLlm@aAtEcDhN_Khf@mCvKa@vBw@lEkAvFuBzJcAhFe@dCCt@wEzRYlAbBtAkChI{CtHcChGQl@]hDc@bEO`ESbAL@lFf@nCLfCZnGn@e@dJWxHhAJ
